iter,M_lnCltot.1.,SD_lnCltot.1.,M_lnClmet.1.,SD_lnClmet.1.,M_lnkufrac.1.,SD_lnkufrac.1.,M_lnVdist.1.,SD_lnVdist.1.,M_lnVdistmet.1.,SD_lnVdistmet.1.,M_lnkgutabs.1.,SD_lnkgutabs.1.,M_lnFgluc.1.,SD_lnFgluc.1.,geomM_Cltot,geomSD_Cltot,geomM_Clmet,geomSD_Clmet,geomM_kufrac,geomSD_kufrac,geomM_Vdist,geomSD_Vdist,geomM_Vdistmet,geomSD_Vdistmet,geomM_kgutabs,geomSD_kgutabs,geomM_Fgluc,geomSD_Fgluc,Z score,Rand.indiv._Cltot,Rand.indiv._Clmet,Rand.indiv._kufrac,Rand.indiv._Vdist,Rand.indiv._Vdistmet,Rand.indiv._kgutabs,Rand.indiv._Fgluc
46650,0.455808,0.458614,5.54466,0.0296433,-1.41942,0.448171,1.84802,0.513262,2.43649,0.16407,3.13397,0.129987,-2.04707,0.789802,1.577447446,1.581879979,255.8675685,1.030087036,0.241854252,1.565446364,6.347239538,1.670732244,11.43284096,1.178296793,22.96496974,1.138813579,0.12911265,2.202960197,0.22345475,1.747676998,257.5680446,1.139961921,7.118598254,2.030973557,2.293978122,0.154033527
35400,0.435792,0.375861,5.5271,0.0173544,-1.48574,0.306013,1.35671,0.563364,1.93217,0.524993,3.61198,0.152069,-3.14126,0.791453,1.546187154,1.456244702,251.4137529,1.017505863,0.226334791,1.35799996,3.883395889,1.756571679,6.904476712,1.690447015,37.03931811,1.164240566,0.043228296,2.206600288,1.254163933,2.477334813,256.9458244,0.210693982,7.871595786,19.07256523,107.9949043,0.116641728
42350,0.411417,0.417304,4.86298,0.156498,-1.57201,0.355218,1.52758,0.639402,2.37686,0.421786,3.22087,0.174386,-2.34287,0.639166,1.508954459,1.517863873,129.4092677,1.169408423,0.207627432,1.426491596,4.607014346,1.895347123,10.77102868,1.524682208,25.04990412,1.190515016,0.096051574,1.894899874,0.134518124,1.59608212,132.162446,1.154600231,5.020809409,2.099116934,1.836114016,0.104675458
37350,0.439204,0.368569,2.64418,0.244655,-1.29139,0.382917,1.63217,0.50079,2.10098,0.128597,4.11708,0.248089,-2.61188,0.588095,1.551471755,1.445664388,14.07190139,1.27718061,0.274888423,1.466556301,5.114962152,1.650024275,8.174176682,1.137231727,61.37975146,1.281573987,0.073396429,1.800555089,0.233355704,1.69081672,14.89866542,1.084982413,5.749036082,1.856833591,3.349573756,0.084192901
48450,0.309687,0.327571,3.45324,0.255797,-1.66503,0.525701,1.45626,0.514616,1.6328,0.230229,3.47892,0.125301,-2.45139,0.601402,1.362998429,1.387593567,31.6026191,1.291490529,0.189184982,1.691644275,4.289885317,1.672995948,5.118185594,1.258888262,32.4246845,1.133489582,0.086173722,1.824675203,1.16494394,1.996286793,42.57337956,0.243177024,7.812763877,8.434660495,65.23836869,0.173636649
27800,0.536133,0.643738,5.65561,0.210752,-1.58657,0.315116,1.39454,0.448602,2.048,0.301649,4.15062,0.011858,-2.65465,0.656656,1.709383877,1.903583191,285.8908229,1.234606135,0.204626278,1.37041827,4.033118911,1.566121217,7.75238083,1.352086561,63.47334157,1.011928585,0.070323448,1.928333195,-0.868234592,0.977474964,238.0850168,5.433757894,2.732039024,0.228436857,0.027547214,0.039764471
39500,0.316991,0.479061,3.27938,0.0638635,-1.74062,0.475765,1.52832,0.511554,2.13446,0.025785,3.34306,0.21947,-2.46118,0.550438,1.372990215,1.614557621,26.55930083,1.065946887,0.175411612,1.609244799,4.610424799,1.667881069,8.452480935,1.026120309,28.30560948,1.245416485,0.085334197,1.734012349,-0.063926019,1.33158044,26.45109247,1.798649143,4.462095012,0.895240815,1.005778112,0.08238373
31300,0.501739,0.459134,4.21955,0.232752,-1.41185,0.387031,1.55715,0.554677,2.2164,0.162884,2.7757,0.0441921,-3.03068,0.660099,1.651590891,1.582702771,68.00287611,1.262068448,0.243692036,1.472602141,4.745277913,1.741378429,9.174244067,1.176900161,16.04985796,1.045183115,0.048282795,1.934983888,1.456404303,3.223358193,95.44317215,0.188398964,10.64386819,29.69143134,59.54507112,0.126273009
29350,0.162379,0.427336,3.69773,0.124356,-1.71632,0.410873,1.63803,0.410486,1.90686,0.24072,3.50237,0.0990048,-3.17414,0.68259,1.176305977,1.53316772,40.35559311,1.13241894,0.179726325,1.508133811,5.145023825,1.507550277,6.731917356,1.272164779,33.19402866,1.104071599,0.041830062,1.978996702,-1.920404604,0.51774159,31.78251084,40.72743037,2.339017094,0.032672461,0.001324179,0.011277012
38300,0.225868,0.555943,3.75881,0.184503,-1.5427,0.387155,1.49268,0.426215,1.69928,0.0818545,3.32076,0.0410942,-2.32507,0.581198,1.253410204,1.74358441,42.89734775,1.202620589,0.213803053,1.472784755,4.449002884,1.531450001,5.470007568,1.085297887,27.68138042,1.041950253,0.097776599,1.788179387,-0.667689894,0.864737296,37.92532943,4.125553526,3.347120928,0.348981076,0.113478295,0.06632887
44800,0.292485,0.561682,4.11416,0.291936,-1.55868,0.366567,1.14853,0.515624,2.7772,0.268162,2.97531,0.131397,-2.72532,0.713753,1.33975264,1.753619609,61.20078401,1.339017318,0.210413634,1.442773063,3.153553777,1.674683178,16.07395082,1.307558947,19.59569697,1.140420438,0.065525231,2.04163917,-0.9903533,0.768143571,45.83464375,6.754513054,1.892464731,0.08355525,0.059892076,0.032316167
48200,0.244634,0.339747,2.89948,0.0300544,-1.59119,0.435199,1.38173,0.299298,1.75394,0.419919,2.99867,0.158865,-2.98513,0.875323,1.277153789,1.404592184,18.16469727,1.030510592,0.203683085,1.545270537,3.981784159,1.348911539,5.777320535,1.521838282,20.05884092,1.172179692,0.050532934,2.399650256,0.869893035,1.716311565,18.64585955,0.387141082,5.165940854,6.998243506,15.91699088,0.108208796
30500,0.465883,0.598621,7.31998,0.0301328,-1.49252,0.611794,1.84158,0.453911,1.60433,0.161987,3.17149,0.068218,-2.95675,0.610174,1.593420558,1.81960783,1510.173766,1.030591387,0.224805431,1.843736096,6.306494655,1.574457864,4.974525554,1.175844955,23.84298395,1.070598674,0.051987603,1.840751662,-0.071048362,1.527071667,1506.944114,2.049990382,6.106357044,1.049172734,0.854609047,0.049781997
25350,0.807862,0.640476,2.34763,0.357404,-1.55638,0.40279,1.50265,0.577462,1.6226,0.351183,2.92366,0.0653239,-2.61466,0.74509,2.243107093,1.897383819,10.46074835,1.429613317,0.210898142,1.4959927,4.493581297,1.781511213,5.066245446,1.420747299,18.60927291,1.067504733,0.07319267,2.106631023,0.508242943,3.106135682,12.54444654,0.678256901,6.026346782,3.240922463,4.717379544,0.106888049
37900,0.468989,0.346934,5.55253,0.131315,-1.44044,0.434371,1.37519,0.432865,1.61173,0.434991,2.63876,0.12697,-2.64039,0.581765,1.598377417,1.414723351,257.8891909,1.140326928,0.236823533,1.543991583,3.955828259,1.541668081,5.011473582,1.544949154,13.995838,1.135382956,0.071333444,1.789193572,-0.24949884,1.465841338,249.5768939,2.211694821,3.550863043,1.033412295,0.587782934,0.061695783
27600,0.621312,0.51393,4.26585,0.126871,-1.72143,0.431572,1.27124,0.53823,2.04537,0.361582,1.97883,0.112136,-2.94828,0.737511,1.861368556,1.671848666,71.22543587,1.135270558,0.178810266,1.539675993,3.565270758,1.712972216,7.732018856,1.435598736,7.234273931,1.118664989,0.052429808,2.090725218,0.643437887,2.590870794,77.28374185,0.508616349,5.040763576,5.352964666,3.996384964,0.084269315
34600,0.668767,0.287181,2.68403,0.0450252,-1.52672,0.339607,1.41343,0.423213,1.78191,0.425892,2.3387,0.10299,-2.62087,0.557538,1.951829231,1.332665404,14.64398982,1.04605422,0.21724707,1.404395555,4.110028653,1.526859482,5.941193268,1.530955423,10.36774972,1.108480324,0.072739552,1.746367646,-1.274721508,1.353496444,13.82716878,9.833056484,2.39636088,0.157938904,0.056235829,0.035736751
49300,0.426626,0.554876,3.23196,0.0846042,-1.58705,0.348996,1.2348,0.476961,1.46542,0.604668,2.67029,0.193433,-2.36889,0.569154,1.532079557,1.741724997,25.32925369,1.088286238,0.20452808,1.41764352,3.437690914,1.611170607,4.32936119,1.830644334,14.44415739,1.213408085,0.093584547,1.76677173,-0.252044267,1.332121368,24.79485065,2.114890111,3.048302,1.265310175,0.619032015,0.081078131
44150,0.488328,0.524764,2.27205,0.17806,-1.33532,0.314412,1.67988,0.598613,2.06218,0.329798,2.98125,0.110502,-2.54655,0.747203,1.629589268,1.690059947,9.699263938,1.194897013,0.263073978,1.369453835,5.364912143,1.819593273,7.863092682,1.390687181,19.7124418,1.116838583,0.078351513,2.111087041,0.537664029,2.160791796,10.67373934,0.667950285,7.401870049,4.214613993,5.547863437,0.117090771
37150,0.466238,0.285201,3.58844,0.0127874,-1.16447,0.502373,1.33096,0.410571,1.51396,0.641552,4.00752,0.152876,-2.6428,0.639134,1.593986323,1.330029337,36.17759483,1.012869508,0.312088025,1.652638332,3.784674932,1.507678424,4.544692188,1.899426503,55.01027577,1.165180488,0.071161737,1.894839238,0.12896575,1.653706547,36.23730585,1.422187605,3.990472309,2.308968728,1.953668374,0.077275864
41300,0.165142,0.481428,4.55578,0.190966,-1.49854,0.333289,1.1112,0.613063,2.98864,0.235902,4.42572,0.265435,-2.7356,0.769944,1.179560604,1.618383805,95.18096744,1.210418297,0.223456168,1.395550554,3.03800181,1.846077282,19.85865635,1.266050231,83.57295809,1.303998092,0.064855082,2.15964531,-0.244096636,1.048779435,90.84600695,2.011896024,2.615756594,0.610415766,0.442697598,0.05374306
40500,0.605059,0.449772,2.79309,0.249915,-1.69935,0.424375,1.31021,0.562757,2.27835,0.494715,2.78581,0.0741462,-2.36628,0.73131,1.831360256,1.567954651,16.33140596,1.283916279,0.182802307,1.528634724,3.70695209,1.755505764,9.760562188,1.640030764,16.21294505,1.076964246,0.093829122,2.077800745,0.644052271,2.44668899,19.18345758,0.511659852,5.326289936,7.114190784,6.477621928,0.150276532
25300,0.343294,0.428776,3.89226,0.415531,-1.49786,0.300433,1.43336,0.496144,2.19194,0.286087,2.64086,0.125443,-2.69834,0.895618,1.409583118,1.535377071,49.02155013,1.515175085,0.22360817,1.350443423,4.192763236,1.642376043,8.952564253,1.331208265,14.02526015,1.133650549,0.067317167,2.44884871,-0.032174302,1.390270638,48.37052208,1.417118521,4.126365162,1.240559964,1.041305458,0.065405045
43000,0.67108,0.452991,4.04468,0.180726,-1.74389,0.400374,1.29045,0.623808,1.69195,0.42677,2.95002,0.0310088,-2.54697,0.527689,1.956349037,1.573010029,57.09291338,1.198086859,0.174838953,1.492382744,3.634421678,1.866020335,5.430059003,1.532300192,19.10633585,1.031494581,0.078318612,1.695010609,-0.308897688,1.700890823,53.99298638,2.557570002,2.997435683,0.908582629,0.414681071,0.066538676
26550,0.121923,0.473223,4.46717,0.251185,-1.77168,0.425205,1.31414,0.42297,2.02853,0.304453,3.07824,0.0734466,-2.95505,0.724588,1.129667114,1.605159294,87.10985297,1.285547889,0.17004707,1.529904018,3.721549076,1.526488501,7.602901874,1.355883132,21.72014129,1.076211065,0.052076057,2.063880606,0.354282886,1.335863381,95.21719514,0.816710246,4.323179091,2.781878621,3.202764524,0.067317108
27200,0.504024,0.509983,3.05486,0.0296043,-1.38701,0.515323,1.45364,0.388231,1.75051,0.42063,3.5391,0.0759119,-2.61731,0.569587,1.655369092,1.665262885,21.21821477,1.030046864,0.249821154,1.674179174,4.278660529,1.474370324,5.757538272,1.522920693,34.43591292,1.078867522,0.072998966,1.767536908,-0.203497048,1.492188695,21.09077228,2.220151507,3.953637881,1.066525729,0.525038072,0.065009669
42000,0.429113,0.588837,6.03554,0.0931651,-1.63351,0.284846,1.60204,0.582081,2.53522,0.162791,3.55714,0.156522,-2.82602,0.762409,1.535894581,1.801891596,418.0244819,1.097642941,0.195243067,1.329557261,4.963146924,1.789759047,12.61920677,1.176790715,35.06277407,1.16943649,0.059248193,2.143433537,-0.433836504,1.189643895,401.4654907,2.700730433,3.855543621,0.391770143,0.249899815,0.042562536
37050,0.334085,0.281222,5.38268,0.0746615,-1.0489,0.493088,1.39441,0.398786,2.52146,0.0601299,3.08035,0.221169,-2.59527,0.691843,1.396661855,1.324747665,217.6046752,1.077519349,0.350322892,1.637364603,4.03259464,1.490014721,12.44675567,1.061974488,21.76601917,1.247534246,0.074625724,1.997393339,0.142921374,1.453940759,219.9391075,1.409419294,4.269108584,1.522723377,1.937535595,0.082381791
45800,0.207943,0.773727,3.16176,0.133428,-1.52643,0.382961,1.08647,0.616236,2.33691,0.0670031,2.99415,0.263426,-2.23801,0.608151,1.231142992,2.167830721,23.61211671,1.142738986,0.217310081,1.466620831,2.963793394,1.851944189,10.34920805,1.069298793,19.96837955,1.301380989,0.106670568,1.837031585,-0.291647982,0.982443033,22.71092288,2.289059945,2.476251721,0.540883165,0.543453135,0.089333742
49900,0.541798,0.506558,5.29169,0.0336517,-1.36478,0.663451,1.68238,0.413855,1.86441,0.132595,3.04756,0.274914,-2.37637,0.519345,1.719095018,1.659569116,198.6789092,1.034224324,0.255436866,1.941480837,5.378341203,1.512637779,6.452128007,1.141787481,21.06388579,1.316417458,0.092887147,1.680926282,0.479114681,2.191305259,201.9081768,1.009610755,6.557857877,2.78949675,5.66918143,0.119129495
26600,0.734257,0.561699,2.52505,0.223089,-1.59561,0.3472,1.8136,0.450191,1.57422,0.607022,2.90724,0.00514984,-2.36008,0.770966,2.083933055,1.753649421,12.49151982,1.249931813,0.202784792,1.415099717,6.132484686,1.568611762,4.826975109,1.834958747,18.30620366,1.005163123,0.09441267,2.161853596,-0.124957052,1.942680556,12.14810823,1.727340118,5.797028508,1.507288152,0.698981993,0.085741559
32900,0.524442,0.533772,3.82328,0.0220329,-1.58075,0.395866,1.27776,0.594307,2.0768,0.316299,3.68052,0.00587898,-2.47968,0.711715,1.689515835,1.705352783,45.75403571,1.022277417,0.205820675,1.485670224,3.588592269,1.81177495,7.978895553,1.372040434,39.66701556,1.005896295,0.083770028,2.037482547,1.789812859,4.392040781,47.59438384,0.087739711,10.39638668,56.4515273,730.2018514,0.299439364
44500,0.184509,0.558782,4.21908,0.513694,-1.63948,0.454837,1.27904,0.556058,2.2089,0.259713,4.12367,0.301799,-2.5107,0.662735,1.202627805,1.748541479,67.97092227,1.671454157,0.194080938,1.575916488,3.593188608,1.743784934,9.105694618,1.296557921,61.78557976,1.352289389,0.081211371,1.940091234,0.911761648,2.001676335,108.5755765,0.353462463,5.965735546,9.715313027,58.06732732,0.148607951
47900,0.554915,0.449159,4.63498,0.210772,-1.56537,0.495623,1.58496,0.573153,1.90086,0.0246525,3.95722,0.0519664,-2.85849,0.639671,1.741792926,1.566993789,103.0258575,1.234630827,0.209010665,1.641520588,4.879096211,1.773851196,6.691646785,1.024958885,52.3116971,1.05334035,0.057355301,1.89585704,-0.715789137,1.26290152,88.59821335,5.033410776,3.237182358,0.262905024,0.062003237,0.036284684
47800,0.155952,0.520088,3.26381,0.295342,-1.75033,0.367851,1.18191,0.490696,1.84119,0.154827,2.95888,0.300224,-2.76334,0.693744,1.168770101,1.682175675,26.14897519,1.343585786,0.173716608,1.444626774,3.260595998,1.633452707,6.304035602,1.167455974,19.27637013,1.35016121,0.063080726,2.001193995,0.34523998,1.39864956,28.95589662,0.789438856,3.862512495,2.204452985,3.749969371,0.080151889
36900,0.650047,0.560011,2.97951,0.19312,-1.14124,0.443909,1.54615,0.396717,2.29517,0.418075,3.0464,0.196596,-2.45838,0.668665,1.915630862,1.750691758,19.67817198,1.213028348,0.319422692,1.558788629,4.693365896,1.486935068,9.92612331,1.519034598,21.03946585,1.217252171,0.085573468,1.951630154,1.196473402,3.74374058,24.79328731,0.397900102,7.544443551,23.66944224,46.59683281,0.190454852
47050,0.441276,0.442272,4.81707,0.119683,-1.6379,0.559737,1.53854,0.46635,2.45701,0.595088,4.01605,0.131973,-2.80543,0.562043,1.554689738,1.55623898,123.6024047,1.127139492,0.194387828,1.750212134,4.657784938,1.594164859,11.66986642,1.813190499,55.48152043,1.14107751,0.060480759,1.75425278,-1.088970024,0.960458072,108.4987661,10.41618662,2.803023986,0.124864986,0.01438765,0.032795041
36600,0.637439,0.60252,3.29242,0.0862588,-1.42911,0.450624,0.984065,0.611983,1.67673,0.411221,2.64982,0.299509,-2.27248,0.691954,1.891630206,1.82671633,26.90790205,1.090088407,0.239522002,1.569291118,2.6753093,1.844084595,5.348039259,1.508658733,14.15149115,1.34919619,0.103056283,1.997615062,1.528321536,4.750658747,30.69964779,0.176662245,6.816674881,19.56619965,77.423161,0.296724316
32350,0.532564,0.471553,4.32715,0.286347,-1.93106,0.468241,1.26938,0.382748,1.11013,0.406354,3.02778,0.00752485,-2.09927,0.68554,1.70329396,1.602480915,75.72815349,1.331554424,0.144994423,1.597182277,3.558645518,1.466308474,3.034752887,1.501333931,20.6513357,1.007553233,0.122545854,1.984843362,-0.093995049,1.629446444,73.71710042,1.915064072,3.432893813,1.352571068,0.758000313,0.11489836
43650,0.288286,0.358726,4.62589,0.112964,-1.55617,0.293836,1.29907,0.43767,2.09874,0.0323116,2.85236,0.0596896,-2.37685,0.602646,1.334138813,1.431504516,102.093596,1.119591627,0.210942436,1.341563869,3.665885808,1.549093622,8.155887018,1.032839288,17.32862919,1.061507004,0.092842571,1.826946511,0.251678095,1.460194252,105.0378293,0.906814019,4.092769793,1.751580433,2.176169303,0.10804827
38600,0.524384,0.499292,2.4745,0.0311907,-1.56844,0.352582,1.58589,0.387763,2.4591,0.58461,2.52305,0.0953235,-2.53848,0.666831,1.689417846,1.647554389,11.87576774,1.031682227,0.208369986,1.422736315,4.883635881,1.473680481,11.69428195,1.794291076,12.46656175,1.100014652,0.078986368,1.948054145,0.737401771,2.441378418,12.15207671,0.447540414,6.500162152,11.00065367,7.069749436,0.129152986
25200,0.624046,0.480452,3.1649,0.399202,-1.58981,0.346379,1.39348,0.47295,1.82009,0.152466,3.46304,0.0182226,-2.39257,0.788214,1.866464501,1.616805033,23.68637528,1.490634696,0.203964361,1.413938397,4.02884607,1.604721145,6.172413942,1.164702862,31.91384729,1.018389645,0.091394498,2.199464672,1.219033167,3.352589135,38.53398112,0.20358898,7.170832355,10.71040906,69.39280723,0.238899817
43250,0.33163,0.44988,3.33641,0.176214,-1.55653,0.371221,1.65353,0.473478,1.97805,0.386765,4.15678,0.103165,-2.98032,0.797568,1.393237255,1.568123999,28.11800167,1.192693268,0.21086651,1.449503378,5.225392946,1.605568661,7.228633398,1.472210481,63.8655441,1.108674325,0.050776583,2.220134989,1.164272476,2.352345467,34.52111308,0.236689994,9.068323469,14.7280549,140.1606891,0.128511931
38400,0.609287,0.546283,4.88036,0.2994,-1.64079,0.427905,1.45554,0.42707,1.66998,0.306815,3.58278,0.0557322,-2.39166,0.59154,1.839119639,1.726822475,131.6780595,1.349049135,0.193826859,1.53404034,4.286797711,1.532759951,5.312061555,1.359089513,35.97340804,1.057314497,0.091477705,1.806768698,-0.068704378,1.771373025,128.9970982,1.717095939,4.162843695,1.211767531,0.826611495,0.087834459
39300,0.40077,0.494925,3.5234,0.475119,-1.48936,0.376917,1.6599,0.596071,1.89152,0.374691,3.77438,0.478769,-2.09274,0.910404,1.492973845,1.640375206,33.89949102,1.608205563,0.22551694,1.457783308,5.25878494,1.814973741,6.629437772,1.454541892,43.57048624,1.614086239,0.123348697,2.485326402,-0.578469274,1.121280229,25.75318366,3.450316612,3.725090851,0.48699803,0.181846226,0.072847961
48900,0.457913,0.434656,2.93046,0.275669,-1.56108,0.326893,1.56031,0.46003,1.88973,0.154315,3.80811,0.102334,-2.55993,0.90981,1.58077147,1.544431683,18.73624719,1.317411729,0.209909247,1.386653097,4.760296708,1.584121508,6.617581693,1.166858389,45.06518513,1.1077534,0.077310152,2.483850557,-1.119319413,0.971799376,13.76182338,7.958496887,2.844506216,0.140732202,0.015605101,0.027923183
34000,0.512632,0.394749,1.2023,0.0934273,-1.62725,0.390919,1.90596,0.45848,1.62536,0.417657,4.07882,0.295381,-2.21987,0.59074,1.669680015,1.484011657,3.32776198,1.097930781,0.196469122,1.478338763,6.725861356,1.581668022,5.080247597,1.518399774,59.07571936,1.343638187,0.108623229,1.805323861,-0.767368662,1.233325264,3.09753557,5.15320914,4.731001038,0.436226651,0.058743331,0.069031983
32000,0.565825,0.213002,2.6269,0.105277,-1.46221,0.4007,1.79321,0.432555,1.55846,0.579538,3.612,0.0741309,-2.51862,0.805523,1.760899926,1.237387126,13.83082781,1.11101832,0.231723599,1.492869341,6.0087095,1.541190238,4.751498301,1.785213472,37.0400589,1.076947769,0.080570718,2.237866597,-0.144179984,1.707643543,13.6224772,1.843233589,5.645417912,1.425951432,0.639769578,0.071736163
28800,0.628564,0.328693,3.2361,0.0685441,-1.47486,0.307677,1.25952,0.588882,1.61312,0.546003,3.16983,0.112267,-2.43165,0.679525,1.874916265,1.389151321,25.43433416,1.070947853,0.228810758,1.360261553,3.523729691,1.801972683,5.018444374,1.726339032,23.80343743,1.118811543,0.087891692,1.972940363,0.840646406,2.471631822,26.94294148,0.393702883,5.78091247,6.699725334,16.07030562,0.155608856
42350,0.569496,0.408992,2.91116,0.179256,-1.48954,0.448369,1.95167,0.609775,1.55195,0.428294,2.75155,0.0439135,-2.58895,0.777992,1.767376069,1.505299678,18.37810481,1.196326965,0.225476351,1.565756353,7.040435295,1.840017348,4.720666513,1.534637198,15.66689676,1.044891968,0.075098852,2.177096264,-2.475756404,0.642063184,11.79134526,62.55881752,1.555840071,0.032910743,0.0011497,0.010942854
33650,0.411966,0.4161,5.1043,0.350103,-1.41224,0.492755,1.65821,0.477852,1.86314,0.0853714,3.29699,0.124129,-2.74903,0.604207,1.509783103,1.516037465,164.7287201,1.41921372,0.243597014,1.636819451,5.249905099,1.6126068,6.443939006,1.089121491,27.03115258,1.13216191,0.063989901,1.829800602,-0.973100865,1.007083702,117.1686638,6.468905736,3.297655645,0.177701208,0.045767785,0.035543984
43900,0.122129,0.422865,4.69951,0.0207402,-1.52864,0.375219,1.0895,0.611745,2.81306,0.0865237,3.07073,0.0957525,-2.92046,0.730834,1.129899849,1.526328228,109.8933115,1.020956773,0.216830356,1.455310093,2.972787307,1.843645755,16.66082241,1.090377209,21.55763401,1.10048666,0.053908884,2.076811947,-0.190061139,1.042642959,109.4609751,1.945957335,2.646481571,0.638821832,0.61393026,0.046917566
27500,0.510284,0.375416,2.21296,0.386294,-1.5306,0.379938,1.5837,0.638664,1.87795,0.625137,3.43388,0.177461,-2.3945,0.650339,1.665764205,1.455596817,9.142738887,1.471517233,0.216405785,1.462193931,4.872952421,1.893948873,6.540083938,1.868501925,30.99667684,1.194181484,0.091218277,1.916190307,-1.474074569,0.957808728,5.173419275,13.95944773,1.900774889,0.117290521,0.007564158,0.034974076
28250,0.666724,0.440362,4.19551,0.231757,-1.63299,0.367555,1.31856,0.452937,1.65078,0.246992,2.85237,0.147813,-2.39852,0.666029,1.947845714,1.5532694,66.38758061,1.260813314,0.19534462,1.444199227,3.73803473,1.572925089,5.211042856,1.280168871,17.32880247,1.159296088,0.090852315,1.946492432,0.335803594,2.258270246,71.76054651,0.834594825,4.352097325,2.228502549,3.021184876,0.113623484
48350,0.301938,0.447932,4.492,0.260284,-1.64109,0.373,1.53674,0.628369,2.13941,0.426748,2.81154,0.135045,-2.51332,0.699955,1.352477371,1.565072267,89.29986713,1.297298467,0.193768719,1.45208434,4.649408466,1.874550692,8.49442444,1.532266482,16.6355172,1.14458829,0.080998876,2.013662091,-0.791486772,0.948764893,72.67436124,5.322275972,2.827503732,0.281797454,0.123656005,0.046545492
31200,0.583698,0.595512,2.71576,0.0629844,-1.48024,0.466505,1.47834,0.45483,1.75816,0.123063,3.12701,0.0583977,-2.62422,0.536895,1.792655428,1.813959454,15.11609394,1.065010225,0.227583062,1.594411974,4.38565944,1.575905456,5.801752343,1.130955669,22.80568849,1.060136528,0.072496282,1.710686924,0.223590559,2.047969595,15.33047561,1.145151922,4.855129107,1.675599443,2.133081428,0.08174298
48950,0.217322,0.539001,3.05232,0.187504,-1.69156,0.342657,1.61665,0.408472,1.85373,0.472384,3.00843,0.0664383,-2.8637,0.944437,1.242744201,1.714293427,21.16438889,1.206235074,0.184231898,1.4086855,5.036190787,1.504517126,6.383585946,1.60381313,20.2555737,1.068695024,0.057057257,2.571365292,1.603737633,2.949802409,28.58914846,0.093465637,9.696179273,31.35207845,133.109315,0.259481248
38900,0.613497,0.502166,2.88818,0.198624,-1.55288,0.437562,1.40578,0.466492,1.72609,0.261244,3.15669,0.280427,-2.19426,0.596784,1.846878654,1.652296271,17.96059156,1.219723264,0.211637579,1.548926329,4.078706892,1.594391247,5.618642013,1.298544472,23.49270624,1.323694909,0.111440997,1.816268279,0.885909324,2.881671597,21.41609738,0.391351608,6.165995577,5.991868047,21.69253306,0.189084081
44150,0.364103,0.365397,7.59182,0.045724,-1.74808,0.393076,1.46757,0.465911,1.89557,0.641164,2.80325,0.00227948,-2.76725,0.744766,1.439222446,1.441086006,1981.917323,1.046785458,0.17410791,1.481530981,4.33867933,1.593465175,6.656341438,1.898689668,16.49817882,1.00228208,0.062834562,2.105948585,0.582018089,1.780280015,2035.368566,0.535615792,5.690161494,5.72258158,5.123417453,0.0969284
34150,0.266911,0.43386,4.26787,0.242315,-1.52302,0.393006,1.45636,0.441192,1.77437,0.323783,3.54676,0.0374409,-2.58007,0.653959,1.305924214,1.543202805,71.36945666,1.274195501,0.218052373,1.481427278,4.290314327,1.554559149,5.89656513,1.382347305,34.70070487,1.038150641,0.0757687,1.923139487,0.010645329,1.311969683,71.55379346,1.457602482,4.310511757,1.408706282,1.078096869,0.076298012
39300,0.211845,0.429897,3.00608,0.0790872,-1.5396,0.336432,1.31219,0.585314,2.06743,0.192027,2.98526,0.134798,-2.24165,0.709056,1.235956297,1.537099194,20.20802899,1.082298694,0.214466871,1.39994367,3.714299127,1.795554701,7.904482471,1.211703233,19.7916474,1.144305611,0.106282993,2.032072077,-1.789523965,0.572658352,17.54118528,22.01189736,1.30311372,0.0299661,0.005475913,0.029881291
29900,0.483498,0.48266,2.5644,0.115584,-1.56907,0.508322,1.80096,0.485361,1.90354,0.197195,3.24698,0.16794,-2.82378,0.633694,1.621737329,1.620378883,12.99286031,1.122528803,0.208238754,1.662499179,6.055457915,1.624761442,6.709604451,1.217981524,25.71257058,1.182865637,0.059381058,1.884559299,-0.550356379,1.243416695,12.19209277,3.942715441,4.635937655,0.42723102,0.198085573,0.041897147
33200,0.438296,0.323019,3.38959,0.146359,-1.5805,0.330327,1.02088,0.555811,1.9673,0.0450637,2.75386,0.16469,-2.17046,0.673622,1.550063658,1.381291595,29.65379172,1.157611696,0.205872136,1.391423049,2.775636249,1.743354272,7.151341775,1.046094494,15.70312913,1.179027564,0.114125107,1.961328402,-0.69799809,1.237173516,26.77401152,4.193404701,1.883110599,0.264978141,0.172475683,0.071315123
26250,0.341747,0.528629,3.51274,0.200782,-1.50567,0.448553,1.48501,0.761456,1.82232,0.204751,3.86979,0.0368113,-2.32058,0.677013,1.407404179,1.696604668,33.54004171,1.222358269,0.221868592,1.566044479,4.415009563,2.141391818,6.186193784,1.227219449,47.93231924,1.037497227,0.098216603,1.967990556,1.421425532,2.983669019,44.61796859,0.184216279,13.03141525,16.36333523,254.024218,0.257108672
47100,0.208533,0.451392,4.86808,0.144941,-1.92025,0.503513,1.15992,0.5059,2.19631,0.219255,3.2455,0.0327922,-2.3208,0.597635,1.231869581,1.570496796,130.0709408,1.155971366,0.146570315,1.654523414,3.189678092,1.658477479,8.991772567,1.245148749,25.67454412,1.03333579,0.098194998,1.817814581,-2.176437987,0.461213741,94.88113538,108.0742019,1.060626766,0.010452882,0.000884191,0.026742118
