"iter" "M_lnCltot.1." "M_lnClmet.1." "M_lnkufrac.1." "M_lnVdist.1." "M_lnVdistmet.1." "M_lnkgutabs.1." "M_lnFgluc.1." "SD_lnCltot.1." "SD_lnClmet.1." "SD_lnkufrac.1." "SD_lnVdist.1." "SD_lnVdistmet.1." "SD_lnkgutabs.1." "SD_lnFgluc.1." "GSD_Ccpt.1." "GSD_Ctot.1." "GSD_Qu.1." "GSD_Qu_tot.1." "lnCltot.1.1." "lnClmet.1.1." "lnkufrac.1.1." "lnVdist.1.1." "lnVdistmet.1.1." "lnkgutabs.1.1." "lnFgluc.1.1." "lnCltot.1.2." "lnClmet.1.2." "lnkufrac.1.2." "lnVdist.1.2." "lnVdistmet.1.2." "lnkgutabs.1.2." "lnFgluc.1.2." "lnCltot.1.3." "lnClmet.1.3." "lnkufrac.1.3." "lnVdist.1.3." "lnVdistmet.1.3." "lnkgutabs.1.3." "lnFgluc.1.3." "lnCltot.1.4." "lnClmet.1.4." "lnkufrac.1.4." "lnVdist.1.4." "lnVdistmet.1.4." "lnkgutabs.1.4." "lnFgluc.1.4." "lnCltot.1.5." "lnClmet.1.5." "lnkufrac.1.5." "lnVdist.1.5." "lnVdistmet.1.5." "lnkgutabs.1.5." "lnFgluc.1.5." "lnCltot.1.6." "lnClmet.1.6." "lnkufrac.1.6." "lnVdist.1.6." "lnVdistmet.1.6." "lnkgutabs.1.6." "lnFgluc.1.6." "lnCltot.1.7." "lnClmet.1.7." "lnkufrac.1.7." "lnVdist.1.7." "lnVdistmet.1.7." "lnkgutabs.1.7." "lnFgluc.1.7." "lnCltot.1.8." "lnClmet.1.8." "lnkufrac.1.8." "lnVdist.1.8." "lnVdistmet.1.8." "lnkgutabs.1.8." "lnFgluc.1.8." "lnCltot.1.9." "lnClmet.1.9." "lnkufrac.1.9." "lnVdist.1.9." "lnVdistmet.1.9." "lnkgutabs.1.9." "lnFgluc.1.9." "lnCltot.1.10." "lnClmet.1.10." "lnkufrac.1.10." "lnVdist.1.10." "lnVdistmet.1.10." "lnkgutabs.1.10." "lnFgluc.1.10." "LnPrior" "LnData" "LnPosterior"
29350 0.162379 3.69773 -1.71632 1.63803 1.90686 3.50237 -3.17414 0.427336 0.124356 0.410873 0.410486 0.24072 0.0990048 0.68259 1.82753 2.04086 1.10335 1.11453 -1.58499 -1.61555 0.0210318 -1.18406 -1.85062 1.84913 1.24187 1.21379 -0.239253 2.00137 -1.18804 -0.363055 1.30258 1.15232 -0.626446 -0.187261 -0.511327 -1.67449 0.262856 -0.438849 1.50485 0.955167 -1.85793 2.1291 -1.01535 -2.22749 -0.994788 2.67439 0.810223 0.720863 0.842465 0.309195 -0.41012 1.5775 2.55765 -0.206724 1.00929 -0.672754 1.10898 -0.0469766 0.392693 0.673726 0.407908 -0.220888 1.54427 -2.26493 -1.31673 -0.684368 1.21773 2.56192 0.0921605 -0.581993 0.453123 1.06629 0.183825 -1.25169 1.3678 0.507607 0.191075 1.76402 0.0149761 -1.03068 -0.886683 0.89781 -0.274963 -0.180808 0.332722 1.71864 0.342407 0.70187 -143.8494 -1396.426 -1540.275
38300 0.225868 3.75881 -1.5427 1.49268 1.69928 3.32076 -2.32507 0.555943 0.184503 0.387155 0.426215 0.0818545 0.0410942 0.581198 1.86292 2.01732 1.10179 1.10273 -2.52338 -1.98626 -0.712757 -2.85654 0.395324 1.15898 -0.0511192 1.00526 1.42862 1.45797 -0.95241 -0.62413 0.0046285 0.373164 -0.825724 0.134178 -0.898276 -1.34201 1.47042 -0.179805 0.597528 1.29898 -0.704409 2.06307 0.559257 0.861011 -0.554805 2.43576 0.73184 0.548462 0.262429 0.77338 -0.655832 -0.0522517 1.79318 -0.0300609 0.132109 -1.46621 1.27018 -0.729852 -0.692137 -0.410127 0.401979 -0.426643 1.16693 -1.81511 -0.33626 -0.604567 0.864743 2.12569 -0.819029 -1.10012 2.32362 -0.63709 0.749633 -2.33544 1.28724 1.35073 -0.579703 2.24593 -0.378146 -0.812364 -1.41983 0.0771458 1.12264 -0.637636 0.166066 -0.478597 0.348675 -0.901474 -139.8065 -1395.998 -1535.804
44800 0.292485 4.11416 -1.55868 1.14853 2.7772 2.97531 -2.72532 0.561682 0.291936 0.366567 0.515624 0.268162 0.131397 0.713753 2.04204 1.91965 1.10299 1.10628 -2.59007 0.755198 -0.628197 -1.63425 -0.0661494 -1.00768 0.398973 0.872421 0.826602 1.74816 -0.0286912 -0.749164 0.305514 -0.110068 -1.03574 0.0239834 -1.09577 -1.05725 -0.947027 -0.791271 1.02771 1.17352 1.6315 2.11943 0.838895 -0.468321 -0.0282076 1.7132 -0.39113 -0.584768 0.386977 0.286187 -0.575661 0.339545 2.07929 -0.686663 -0.204481 -1.4076 1.18324 -0.185696 1.19886 -0.0314155 0.316733 0.64617 1.27844 -0.915101 -0.409177 0.72183 -0.337077 2.08097 0.567105 -1.11989 1.7934 -0.383093 0.369998 -2.17349 0.116609 -0.793425 -0.144868 1.83664 -1.03145 0.352763 -1.47209 0.983808 -1.06173 -0.579328 1.86726 -1.05188 -1.02154 -0.69531 -137.0185 -1389.468 -1526.486
48200 0.244634 2.89948 -1.59119 1.38173 1.75394 2.99867 -2.98513 0.339747 0.0300544 0.435199 0.299298 0.419919 0.158865 0.875323 2.32423 2.15056 1.10099 1.10548 -0.283596 -1.09722 -0.268888 1.11524 -1.7532 0.698696 0.0834021 1.56431 0.552197 1.42601 -0.806357 -0.310374 1.6705 -0.0714145 0.218395 -2.16193 -0.820469 -0.326705 -0.94748 0.279436 0.908189 0.531855 0.87583 1.93041 -0.413258 0.0352822 -1.1409 2.52654 0.116668 0.620835 0.414098 0.0561475 -0.930264 -0.52738 2.013 -0.192362 0.567851 -0.994046 2.17676 -0.148474 -0.680775 0.209228 1.54597 -0.285084 1.0357 -1.26261 -3.06572 0.379466 0.947599 0.790483 -1.93889 -0.910494 0.0645795 1.64489 -0.221611 -0.81624 0.290745 -0.788464 -0.122254 1.78538 1.67463 -1.18568 -1.48032 0.708804 -0.524671 -0.598827 1.20824 1.53375 -0.466871 0.312386 -138.6604 -1401.036 -1539.697
30500 0.465883 7.31998 -1.49252 1.84158 1.60433 3.17149 -2.95675 0.598621 0.0301328 0.611794 0.453911 0.161987 0.068218 0.610174 2.01827 1.89051 1.10405 1.1044 -1.57477 0.938665 -0.490363 -1.85916 -0.836547 -1.26508 0.496597 0.910243 -1.12441 0.870016 -1.12501 -0.169987 -0.111092 1.1791 -0.4761 -1.64409 -0.721235 -1.5622 0.0495937 -0.00821389 1.08295 -0.0714646 0.604379 1.26704 -0.815053 0.612374 0.201483 3.02419 -0.0336698 0.228252 0.203885 -0.0939017 0.18655 -1.15907 2.82045 -0.560522 -1.57778 -0.910623 0.324851 -0.69275 1.36566 0.554599 -0.460775 0.961349 0.749955 -3.02456 -0.326977 0.297726 0.040517 1.94236 0.202128 -0.679543 1.6778 0.514192 0.157646 -2.80809 0.868427 -0.328999 -0.327614 1.75811 -0.232181 0.048028 -0.684272 0.939678 1.44057 -0.621267 0.733373 0.96558 1.0629 0.372119 -143.9806 -1390.745 -1534.726
25350 0.807862 2.34763 -1.55638 1.50265 1.6226 2.92366 -2.61466 0.640476 0.357404 0.40279 0.577462 0.351183 0.0653239 0.74509 2.21365 2.01042 1.10648 1.1029 -2.12179 1.33735 -0.628424 -1.00127 -0.787452 0.341102 0.0518918 -0.333015 1.75672 1.63772 -1.24587 -1.37829 -0.746404 -0.476827 -0.88154 2.49761 -1.00826 -0.469056 -0.266406 -0.728051 0.826005 0.409551 -2.55493 2.21723 0.728806 0.475213 0.939372 2.14287 -0.307076 0.357213 0.327865 0.361946 0.283475 1.05955 1.66809 -1.01141 -0.869201 -1.21464 0.776793 0.0550441 -0.276551 -0.0880059 -0.770842 2.08166 1.06602 -1.87406 -0.24383 0.623309 0.52029 1.38844 1.61115 -0.919649 2.13362 1.56777 1.27732 -2.32749 0.177814 -1.51277 -0.423632 1.73892 0.808163 -1.38194 -1.24846 0.0728347 1.36572 -0.520739 1.16401 0.667694 0.415326 -0.448088 -148.29 -1379.463 -1527.753
37900 0.468989 5.55253 -1.44044 1.37519 1.61173 2.63876 -2.64039 0.346934 0.131315 0.434371 0.432865 0.434991 0.12697 0.581765 1.92046 2.06779 1.10129 1.10711 -2.25686 0.342848 -0.815878 -0.219599 -0.914019 0.0301365 0.285053 0.688712 -2.0853 1.22204 -0.806413 0.166669 0.225322 -0.340735 0.224668 1.35606 -1.09223 0.366336 0.305037 0.564498 1.07422 0.861682 -1.18248 1.60082 0.119843 0.202432 -0.233652 2.12548 -0.61806 -0.451596 0.18636 0.358914 -2.1787 0.943788 2.3341 -0.163958 -0.614259 -1.33627 2.22286 0.366672 -0.371478 -0.258565 -0.302606 0.681051 0.853303 -1.84261 -0.797106 0.880831 0.443653 0.860432 0.740613 -1.18776 0.932236 0.313394 1.39318 -2.15649 -0.307739 -1.33901 -0.637741 1.26792 1.33134 1.67679 -1.76847 0.404753 2.13102 -0.663574 1.46208 0.175847 -1.07144 -0.869415 -135.8063 -1403.162 -1538.969
27600 0.621312 4.26585 -1.72143 1.27124 2.04537 1.97883 -2.94828 0.51393 0.126871 0.431572 0.53823 0.361582 0.112136 0.737511 2.0566 1.89051 1.10274 1.10401 -1.92278 0.54155 -0.292362 -0.456027 -1.71146 0.919778 0.446925 0.146918 -0.685543 1.88992 -0.534039 -0.982521 -1.4871 -0.102365 -1.58583 1.33723 -0.405358 -0.866981 -0.386955 0.404567 1.04143 -0.704123 0.491615 2.34648 -0.660616 0.570449 0.39126 2.06378 -0.236317 -0.398928 0.673281 0.485724 -1.59166 0.849196 2.05844 -1.21442 0.366435 -0.760988 1.1417 1.53905 0.143025 0.377667 -0.596904 -1.8585 1.4299 -1.49344 -2.0517 1.56117 1.37827 1.71158 1.84416 -0.530802 1.72635 -0.0696598 1.50672 -2.14372 0.304646 -0.194998 -0.0173343 1.87628 1.05332 0.303586 -0.691069 -0.03776 0.949425 -0.0748698 1.02525 2.10539 1.11867 0.350711 -143.7945 -1391.21 -1535.005
34600 0.668767 2.68403 -1.52672 1.41343 1.78191 2.3387 -2.62087 0.287181 0.0450252 0.339607 0.423213 0.425892 0.10299 0.557538 2.07734 1.95139 1.11249 1.10505 -1.30767 0.682326 -0.724316 0.520081 -3.05428 -0.447988 0.0161887 -0.157027 -0.479249 1.7082 -0.984852 -0.560439 -0.890275 0.29736 0.159458 -2.00688 -1.18884 0.381788 -1.52962 1.08351 0.902677 -1.49048 0.912091 2.14258 -1.09147 -0.296139 0.037744 2.15003 1.32027 -0.0451067 0.15688 1.30621 -1.04206 0.337476 2.39291 -2.67504 1.22348 -1.42302 0.918912 0.971195 -0.164985 -0.213283 -1.02996 0.122572 1.19528 -2.1649 -1.74421 1.36605 0.500379 1.28187 -0.129149 -1.24596 1.33683 1.5872 -0.525042 -2.79745 -0.113637 0.452409 -0.558972 1.5722 1.04392 -0.321799 -1.6851 -0.130684 1.26248 -0.852547 0.840802 0.790048 -1.58739 -0.400575 -141.1895 -1400.287 -1541.477
49300 0.426626 3.23196 -1.58705 1.2348 1.46542 2.67029 -2.36889 0.554876 0.0846042 0.348996 0.476961 0.604668 0.193433 0.569154 2.15405 1.83528 1.10359 1.12449 -1.05728 1.1729 -0.594236 0.330815 -1.09983 0.15401 -0.154921 0.501409 1.08001 1.7086 -0.430988 0.444965 -1.51392 0.253623 -0.537497 -0.758209 -0.966836 -0.0610938 -0.643322 -1.39867 0.554311 0.545758 -0.365088 2.18422 0.286668 0.664695 -0.74567 2.26618 -0.0945218 0.0345093 0.641619 0.991162 -0.910476 0.653645 1.97298 -0.776713 -0.726222 -1.36826 1.30471 0.512051 -0.318764 -0.0932914 -0.768637 -0.31289 1.60362 -1.98113 -0.724979 -0.16967 0.163294 1.76407 -0.00918901 -1.05674 2.07186 1.8557 -0.460474 -2.64352 0.578886 -0.611968 -0.380294 2.0049 1.97234 -0.926039 -1.74634 -0.128365 -0.674688 -0.77103 0.517519 -0.214305 -1.02187 -0.514841 -135.6659 -1397.522 -1533.188
44150 0.488328 2.27205 -1.33532 1.67988 2.06218 2.98125 -2.54655 0.524764 0.17806 0.314412 0.598613 0.329798 0.110502 0.747203 1.8811 1.81114 1.11757 1.10413 -1.79118 1.03328 -1.64287 -1.31516 -0.109896 0.142323 -0.238726 0.78625 1.80025 1.21318 -0.778894 -0.180938 0.144559 0.18408 -0.693802 0.294669 -1.99478 -1.07314 -1.87646 -0.0445641 0.72384 0.847854 -0.147093 1.29971 -0.307759 0.200501 -3.21517 2.66644 -0.116227 -0.648529 -0.405236 -0.186986 -0.461045 -0.053795 1.7112 -0.507997 -0.663283 -2.16388 0.664048 -0.912 1.26753 -0.481332 -0.416638 -0.368169 0.705926 -2.38334 -1.62181 -0.73156 -0.225656 2.30058 0.202062 -1.95063 1.00063 0.737016 1.6568 -2.04508 0.529052 -0.0412311 -1.03611 1.3647 0.358504 1.33257 -1.35724 0.26054 -0.620236 -1.32981 0.252687 0.237666 1.02519 -0.395554 -143.2119 -1390.419 -1533.631
37150 0.466238 3.58844 -1.16447 1.33096 1.51396 4.00752 -2.6428 0.285201 0.0127874 0.502373 0.410571 0.641552 0.152876 0.639134 1.82241 1.67971 1.11204 1.10234 -1.80825 1.53027 -1.44732 -0.399845 -1.47633 1.04906 -0.494394 1.534 0.542985 0.476024 -0.0369194 0.552543 0.990282 0.435017 -0.17345 -0.0859601 -1.41285 0.4049 0.288125 -0.742874 1.03431 -0.12614 -0.0464489 1.12974 0.246225 1.59433 0.0456235 1.1184 -0.671999 1.30409 -0.521384 0.163263 -0.325303 0.611382 2.08339 -0.954903 0.288361 -1.71477 1.99898 0.382551 0.839814 -0.114587 -0.182349 -0.447303 0.120488 -1.34481 -0.937193 -0.209444 0.502192 1.82688 -0.502453 -1.62858 1.95902 2.12504 -1.12498 -1.99362 -0.157311 -1.62779 -0.982067 1.45175 0.82094 0.00668325 -2.29449 1.48492 -1.38376 -1.25316 1.98239 1.06069 -0.277284 -0.321867 -140.0048 -1398.207 -1538.212
41300 0.165142 4.55578 -1.49854 1.1112 2.98864 4.42572 -2.7356 0.481428 0.190966 0.333289 0.613063 0.235902 0.265435 0.769944 2.19694 2.27125 1.10122 1.10951 -2.22462 -0.888754 -1.10798 -1.25648 1.00142 0.0796786 -0.384315 0.823761 1.15789 1.76705 -0.542854 -0.931269 -0.0580524 -1.20149 -0.239156 -0.952327 -1.38749 -0.361824 -0.690039 -0.057213 0.752432 0.297761 -0.72742 2.34617 0.190761 1.03142 -2.17613 2.50437 -0.677493 0.142341 0.362174 -0.127379 -0.563072 0.0436255 1.77501 -0.16667 0.216665 -1.62423 1.47046 -2.14888 -0.779078 0.0451601 0.480921 1.43124 1.07965 -0.732428 -1.00497 -0.164911 0.587149 0.506845 0.924173 -1.19032 0.998631 -2.25445 1.56106 -1.84116 -0.336665 1.8457 -0.361473 1.0678 0.578548 1.20885 -1.41621 0.664936 -0.760024 -0.880623 0.945589 -0.35663 0.217803 -0.0542792 -144.1475 -1401.593 -1545.741
40500 0.605059 2.79309 -1.69935 1.31021 2.27835 2.78581 -2.36628 0.449772 0.249915 0.424375 0.562757 0.494715 0.0741462 0.73131 2.03551 1.98211 1.10507 1.10389 -1.80018 -1.17517 -0.358592 -0.430375 -2.08357 0.17387 -0.509505 0.918118 0.0750503 1.7581 0.103642 -0.0606568 -0.7967 -0.644317 -1.28952 -0.610347 -0.672644 -0.806697 0.636423 0.497167 0.509707 0.29415 -0.548929 2.11725 0.343388 -1.00644 1.13163 2.22677 0.592321 0.405261 0.59686 1.16561 -2.46366 0.567324 1.43035 -1.97584 -1.48512 -0.76966 0.651693 -0.390014 0.0649514 -0.192554 -0.579676 0.747413 1.51362 -1.47677 0.235642 -1.53801 -0.8852 1.77205 -0.266481 -0.614233 1.11276 0.850493 -0.673969 -1.85168 0.814628 -1.13689 0.0473889 2.19619 -0.340074 1.39922 -1.95474 0.431645 -0.268556 -0.370158 1.26289 0.513973 1.13472 -0.256452 -139.0157 -1391.526 -1530.541
25300 0.343294 3.89226 -1.49786 1.43336 2.19194 2.64086 -2.69834 0.428776 0.415531 0.300433 0.496144 0.286087 0.125443 0.895618 1.91639 1.88627 1.10708 1.10674 -2.10052 -0.139814 -1.47589 -1.50724 -1.75607 -0.103649 0.182373 -0.0404554 -1.47138 1.6526 -1.51515 0.322637 -0.612431 0.356452 0.0418714 1.21829 -1.54964 -0.351166 0.624212 -0.667439 0.798561 1.01756 2.31815 2.41894 0.0565231 0.151639 1.21389 1.44792 -0.0423408 0.207216 0.170528 -0.230871 1.24191 -0.423813 1.44326 -0.804179 -0.490742 -1.59035 0.841343 -0.67954 0.528493 -0.307122 -0.105831 0.842313 1.0699 -2.2512 1.04379 -1.1792 0.776567 1.98538 0.707906 -1.33913 1.30502 1.60287 -0.510281 -1.66441 0.59245 0.121378 -0.545134 1.51343 1.43796 -1.6922 -1.77546 0.907962 -0.772656 -1.20354 0.94685 -0.127793 -1.03781 -0.0671355 -143.3312 -1394.46 -1537.792
43000 0.67108 4.04468 -1.74389 1.29045 1.69195 2.95002 -2.54697 0.452991 0.180726 0.400374 0.623808 0.42677 0.0310088 0.527689 1.93672 1.96215 1.10898 1.12196 -3.14418 0.202946 0.022044 -0.537169 0.185076 1.43999 0.35297 -0.296598 0.930658 1.95291 -0.583453 0.175534 -0.590719 -1.25914 -1.25469 0.105485 -0.447879 -0.203867 0.242576 -0.929286 1.24518 -0.410648 -0.5721 2.4357 -0.233666 0.914213 0.326236 2.87173 -1.09325 -1.57087 0.972088 0.207686 0.934719 -0.45795 1.94401 -1.7347 0.162285 -0.692726 0.840567 0.542833 0.28711 -0.172198 -1.04483 -0.143987 1.38501 -1.60487 0.426936 -0.331464 1.30606 0.88477 -0.726404 -0.61444 0.893013 1.06787 0.605893 -3.12446 -0.00699766 1.27742 0.205495 1.60259 1.06697 -1.55909 -3.14096 -0.276673 0.379755 -0.0207167 1.02136 0.305623 -0.423095 -0.533077 -141.8441 -1397.06 -1538.905
26550 0.121923 4.46717 -1.77168 1.31414 2.02853 3.07824 -2.95505 0.473223 0.251185 0.425205 0.42297 0.304453 0.0734466 0.724588 1.93364 1.80692 1.10604 1.1059 -1.63187 0.336966 -0.0785992 -1.50633 0.599475 0.106858 -0.136627 1.58658 0.733189 2.12357 -0.0646103 0.627055 0.991116 -1.68734 -0.921433 0.482082 -0.197275 -1.49631 0.221273 -0.153934 1.10968 1.19653 -1.49411 2.29015 -0.197533 2.29842 0.101042 2.4244 1.01531 0.0522663 0.858037 0.852473 -0.90779 1.09133 2.13116 -0.845522 -0.3519 -0.568537 0.373482 -0.153329 0.693249 0.0424294 0.629533 -0.931227 1.61815 -1.67784 -1.65525 -1.20893 1.09433 3.68458 0.929209 -0.407007 2.92836 1.23398 -0.392802 -1.6904 1.40031 -0.293223 0.210245 2.52426 2.05218 0.519799 -0.353899 0.542005 -0.414116 -0.0224558 0.796074 0.926089 -0.49475 0.0879735 -149.4452 -1388.578 -1538.024
27200 0.504024 3.05486 -1.38701 1.45364 1.75051 3.5391 -2.61731 0.509983 0.0296043 0.515323 0.388231 0.42063 0.0759119 0.569587 1.80764 1.81494 1.10204 1.11587 -2.02017 0.990031 -0.775913 -1.06739 -0.904888 0.0621686 0.0600849 0.524394 0.901409 0.902239 -0.643098 -0.612731 -1.29574 0.0832307 -0.331738 -0.0327693 -1.07601 -0.258656 -0.461236 -0.857698 1.24178 0.555368 -0.458022 1.41776 0.295465 0.986714 -0.677027 2.84987 0.474032 -0.0908934 -0.0721154 1.13855 -0.732148 0.130433 2.10837 -1.43076 1.21931 -1.17993 0.404396 0.0570026 1.14656 -0.793547 0.0127194 0.676925 0.570237 -2.10898 -0.759325 1.13807 0.730782 1.53465 -0.772311 -1.18627 1.41532 0.604118 0.50407 -1.87621 0.8638 1.93482 -0.52264 2.69594 -0.0056435 -0.815271 -2.67597 0.689022 0.852409 -0.843698 1.71766 -0.24696 0.49664 -0.176952 -136.0712 -1392.721 -1528.792
42000 0.429113 6.03554 -1.63351 1.60204 2.53522 3.55714 -2.82602 0.588837 0.0931651 0.284846 0.582081 0.162791 0.156522 0.762409 2.58595 1.77326 1.10028 1.11318 -2.1658 1.63638 -0.643596 -1.73622 -1.43353 -0.24361 -0.197093 0.199327 -2.06246 2.48753 -1.27317 1.18549 -0.020025 -0.47748 -0.998762 0.91408 -0.834264 -1.18195 -0.983652 -0.565892 0.963544 0.558426 -0.756727 3.44835 0.0172167 1.99034 0.280919 1.37077 -0.520906 -0.169024 0.550745 -0.678408 -0.905514 -0.802467 1.95989 -1.51439 -1.21467 -1.12976 -0.126607 0.0143328 2.33109 0.291916 -0.2506 0.666378 1.77736 -1.78555 0.217652 0.247727 0.821788 1.10467 1.11429 -1.17618 1.10034 1.10519 0.856076 -1.80124 0.533475 -1.10792 -0.165468 1.17242 0.968731 -1.47025 -1.87983 0.849202 -1.093 -0.762106 1.0277 1.30174 0.166318 0.134048 -151.1841 -1394.816 -1546
37050 0.334085 5.38268 -1.0489 1.39441 2.52146 3.08035 -2.59527 0.281222 0.0746615 0.493088 0.398786 0.0601299 0.221169 0.691843 2.07072 2.04289 1.10581 1.10115 -3.22873 -0.75215 -1.58131 -1.50999 -0.71801 0.193219 -0.151518 0.779634 -0.88295 0.269064 -1.44255 0.721053 1.01344 -0.362778 -1.4356 -0.661733 -1.93951 -1.496 -0.58642 -0.661905 0.817767 -0.318637 2.11869 0.731375 -0.362418 2.20718 1.3884 2.48782 -0.498072 0.452171 -0.720818 -0.144692 -0.66366 1.16786 1.82707 -0.942002 0.888028 -2.12738 1.26982 -1.02485 0.0238382 -0.106162 0.86899 1.27176 -0.148375 -1.34732 -1.2824 -0.205696 0.47464 1.88929 -0.118053 -1.73919 1.55124 0.211391 0.387143 -1.90553 0.132498 3.245 -1.26461 1.4051 -0.45735 -0.0304795 -1.13409 1.03951 0.382388 -1.54909 0.948694 -0.421882 -0.689254 -0.539787 -146.227 -1395.987 -1542.214
45800 0.207943 3.16176 -1.52643 1.08647 2.33691 2.99415 -2.23801 0.773727 0.133428 0.382961 0.616236 0.0670031 0.263426 0.608151 1.82933 2.09263 1.10509 1.10403 -2.05221 -0.295831 -0.813869 -1.74169 0.254731 0.472586 -0.655342 0.534038 0.259631 1.63986 -0.117321 -0.253871 -0.141494 -1.12398 -0.166119 0.541317 -1.05493 -0.385367 -1.26003 0.825077 0.326389 1.3081 0.782915 2.01779 1.34689 -0.528375 -0.035863 1.95261 -0.148769 -0.332482 0.353198 0.480526 -2.5248 0.170578 1.49477 -0.509458 -1.11958 -1.42623 0.894915 -0.122916 0.983425 -0.808716 -0.215566 0.0930926 1.41602 -1.38887 1.35352 -0.275356 -0.502213 1.83318 -1.09714 -1.18857 2.23665 -0.970057 1.07533 -2.18641 0.369147 1.28601 -0.317308 1.74955 -0.602266 -0.848529 -1.98091 0.773995 -1.23814 -0.754677 1.44787 -0.803184 -0.293469 -0.751916 -140.4925 -1391.722 -1532.214
49900 0.541798 5.29169 -1.36478 1.68238 1.86441 3.04756 -2.37637 0.506558 0.0336517 0.663451 0.413855 0.132595 0.274914 0.519345 1.74497 1.90543 1.10424 1.12069 -2.13972 -0.912902 -0.706723 -1.79948 -0.503765 1.00309 -0.328903 0.404804 0.0834053 0.54007 -1.42121 -0.91221 0.478518 -0.362443 -0.998106 -0.70227 -0.770477 -1.15633 0.0433916 0.542841 0.788566 0.389134 -1.66831 0.872156 0.143638 0.42607 -0.3803 2.66826 -0.380635 -1.32091 -0.0801651 -0.337714 -1.24096 -0.139953 2.33023 -0.806967 1.40707 -0.988369 0.967863 0.310033 0.252737 -0.575063 -0.648605 0.159232 0.456956 -2.56154 0.284866 0.571126 0.138333 1.36912 1.87275 -0.863929 0.939976 1.6091 0.555669 -3.38821 0.56014 0.369713 -0.426409 1.67782 2.12227 -0.0652723 -1.54345 0.235083 1.33299 -0.631538 0.379401 0.0485234 -0.157584 -1.13316 -139.293 -1399.172 -1538.465
26600 0.734257 2.52505 -1.59561 1.8136 1.57422 2.90724 -2.36008 0.561699 0.223089 0.3472 0.450191 0.607022 0.00514984 0.770966 2.39108 1.7518 1.13101 1.10143 -1.47464 0.77116 -1.10042 -2.03782 -1.91207 0.00117203 -1.06055 0.112121 1.36511 2.16358 -1.24723 -0.928748 0.447621 -0.965818 -0.315328 1.6864 -0.877562 -0.899174 -1.57565 -0.763536 0.144964 0.412713 0.184532 2.05381 -0.517583 0.235594 -1.6898 1.73739 0.119788 0.40434 0.430275 0.326711 -1.02364 0.923925 1.30501 -1.71431 -0.101728 -1.44042 -0.675456 0.27841 0.671485 -0.517755 0.387491 -1.29669 1.49726 -1.69096 -2.18365 0.372043 -0.0612664 1.63208 0.493876 -0.883169 1.2562 1.88194 0.205989 -3.12694 -0.443363 -1.9908 -0.359187 0.262507 1.00429 -0.804435 -2.24767 0.129962 -1.15 -0.679683 0.613782 1.1895 -0.496774 -0.259254 -147.1643 -1398.216 -1545.38
32900 0.524442 3.82328 -1.58075 1.27776 2.0768 3.68052 -2.47968 0.533772 0.0220329 0.395866 0.594307 0.316299 0.00587898 0.711715 1.95919 2.05201 1.1035 1.12467 -2.48826 -0.229431 -0.53747 -0.950626 0.383237 1.34559 -0.397718 0.283413 2.67141 1.62324 -0.289041 0.235534 -0.213768 -0.865653 -0.928601 -0.0350469 -1.05605 -0.560171 -0.280654 0.617078 0.49675 0.0936646 -1.72558 1.93086 -0.461072 0.037574 -0.716962 1.64946 -0.193025 -0.391625 0.373949 0.486356 0.563834 2.02744 1.9025 -1.04324 0.375457 -1.18685 0.971217 -0.468269 1.20572 0.0371655 -0.561002 0.836965 1.08082 -1.32572 -0.606763 -1.48092 0.924794 2.60575 -0.0231616 -0.907108 2.49603 1.22046 -0.635906 -2.63971 0.819208 -0.0138674 -0.180589 2.26312 0.47826 0.566184 -1.64526 -0.539927 1.07809 -0.590237 0.336112 0.98456 -0.0633557 -0.797292 -142.6654 -1392.338 -1535.003
44500 0.184509 4.21908 -1.63948 1.27904 2.2089 4.12367 -2.5107 0.558782 0.513694 0.454837 0.556058 0.259713 0.301799 0.662735 1.63364 1.86621 1.10898 1.10043 -1.87693 0.942082 -0.202078 -1.05491 -1.20448 -1.73997 -0.0515915 1.45329 1.28227 1.58481 0.444478 -0.926069 -0.101294 -0.117014 -0.200844 0.539024 -0.611672 -0.45777 -0.43217 1.15823 0.633506 0.20491 -2.34567 1.7507 -0.658615 1.5976 -0.135293 2.43833 0.765733 1.04281 0.379894 0.411391 1.3852 1.12726 1.8099 -0.543247 0.216709 -0.724501 0.942247 -0.274939 1.70954 -0.339015 -0.7008 0.0781733 1.05461 -2.1339 1.04995 0.32432 0.960522 2.4202 1.22638 -0.735657 1.79964 1.1021 0.00107687 -2.52059 0.536793 2.88652 -0.123404 1.63385 0.772406 -0.707303 -1.81413 1.08018 0.307622 -0.313417 1.36946 -0.263408 -0.666397 -0.630693 -151.2073 -1389.403 -1540.611
