iter	M_lnCltot(1)	M_lnClmet(1)	M_lnkufrac(1)	M_lnVdist(1)	M_lnVdistmet(1)	M_lnkgutabs(1)	M_lnFgluc(1)	SD_lnCltot(1)	SD_lnClmet(1)	SD_lnkufrac(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	SD_lnkgutabs(1)	SD_lnFgluc(1)	GSD_Ccpt(1)	GSD_Ctot(1)	GSD_Qu(1)	GSD_Qu_tot(1)	lnCltot(1.1)	lnClmet(1.1)	lnkufrac(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnkgutabs(1.1)	lnFgluc(1.1)	lnCltot(1.2)	lnClmet(1.2)	lnkufrac(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnkgutabs(1.2)	lnFgluc(1.2)	lnCltot(1.3)	lnClmet(1.3)	lnkufrac(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnkgutabs(1.3)	lnFgluc(1.3)	lnCltot(1.4)	lnClmet(1.4)	lnkufrac(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnkgutabs(1.4)	lnFgluc(1.4)	lnCltot(1.5)	lnClmet(1.5)	lnkufrac(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnkgutabs(1.5)	lnFgluc(1.5)	lnCltot(1.6)	lnClmet(1.6)	lnkufrac(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnkgutabs(1.6)	lnFgluc(1.6)	lnCltot(1.7)	lnClmet(1.7)	lnkufrac(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnkgutabs(1.7)	lnFgluc(1.7)	lnCltot(1.8)	lnClmet(1.8)	lnkufrac(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	lnkgutabs(1.8)	lnFgluc(1.8)	lnCltot(1.9)	lnClmet(1.9)	lnkufrac(1.9)	lnVdist(1.9)	lnVdistmet(1.9)	lnkgutabs(1.9)	lnFgluc(1.9)	lnCltot(1.10)	lnClmet(1.10)	lnkufrac(1.10)	lnVdist(1.10)	lnVdistmet(1.10)	lnkgutabs(1.10)	lnFgluc(1.10)	LnPrior	LnData	LnPosterior
39400	0.698508	5.52193	-1.45464	1.46096	2.09823	2.70942	-2.5906	0.445322	0.273441	0.313041	0.470013	0.397584	0.317546	0.599287	1.75746	1.73477	1.10071	1.10688	-3.32695	0.0842696	-0.855508	-1.52137	-0.810377	-0.568206	-0.309978	0.336144	-0.509798	1.66452	-0.527499	-1.2603	0.332826	0.0339177	-1.70908	1.66756	-1.23877	-1.06282	-0.0397081	1.22182	0.509006	-0.520023	-0.776519	2.18573	-0.719425	-0.450802	0.318428	1.61313	-0.908988	-0.950184	0.209168	0.0200643	-1.35774	0.388204	1.96191	-1.619	0.388468	-1.92517	0.796591	-0.744538	-0.985863	-0.0678427	-1.38366	0.820188	0.912406	-2.52295	0.776597	1.28136	0.868544	0.769931	0.0433976	-1.57035	1.14569	2.44243	0.927996	-2.91967	0.0870774	-1.95696	-0.737224	1.93848	0.735748	1.75935	-1.87825	0.228713	0.25736	-1.08758	1.09376	-0.0312535	-0.491363	-0.71329	-1.489051e+002	-1.379432e+003	-1.528337e+003
39450	0.819801	2.90805	-1.50126	1.65954	1.65063	3.43262	-2.63784	0.360155	0.227346	0.307658	0.410779	0.492574	0.0425637	0.748061	1.89708	1.75798	1.10713	1.11262	-3.20125	0.770793	-1.3546	-1.65766	-1.38727	-1.19206	0.0689243	0.070876	1.47774	1.8852	-1.20832	0.965046	-0.211145	0.589826	-1.302	-0.00971717	-1.42824	-0.866233	0.518832	0.218772	0.716713	-0.240872	-0.751933	2.22695	-0.169963	0.436148	-1.83061	2.5069	-0.0797558	-2.0528	0.38807	0.925903	-0.320619	1.91079	1.60441	-1.81219	0.605625	-1.75806	0.918531	-0.36017	-0.58389	0.155191	-1.2213	-1.25275	1.52335	-2.63023	-0.915285	-1.17	0.0191942	1.39347	-0.13661	-1.37361	1.97741	1.84556	1.11526	-1.67457	0.338497	0.903741	-0.68381	1.90526	1.60014	0.291832	-2.13323	0.345169	-1.26776	-1.04251	1.40245	1.41134	0.995812	-0.0829814	-1.530944e+002	-1.385414e+003	-1.538509e+003
39500	0.926557	3.70598	-1.58569	1.76543	1.14751	3.43572	-2.75222	0.354974	0.341159	0.279608	0.382225	0.516533	0.196852	0.725729	1.99132	1.79407	1.10017	1.10187	-4.53042	-0.0774912	-0.718402	-2.86805	-0.243553	-1.60526	-0.718487	-0.204291	1.36623	2.41843	-1.18268	1.04345	-0.00298053	0.679008	-1.25224	0.849809	-1.19881	-0.949743	-1.37513	0.443634	0.811688	-0.310536	0.30261	2.57239	-0.702025	0.69156	-1.18636	2.01358	-0.136102	0.033172	0.753985	0.601363	0.637726	-2.68962	1.84338	-2.61453	-0.466007	-1.54654	0.241057	1.0628	0.342276	0.193146	-1.63191	-0.0533613	1.5694	-3.2315	-0.308787	2.41466	0.808658	0.339656	1.12681	-1.41952	0.18272	1.63179	-0.715096	-1.31241	0.649608	0.449448	-0.50787	2.37364	0.9295	-1.26576	-0.983043	-0.0585876	1.03243	-0.639515	0.959146	0.699132	-2.47688	-0.173528	-1.635887e+002	-1.389487e+003	-1.553076e+003
39550	0.798042	2.7421	-1.5738	1.7271	1.39797	2.93254	-2.81565	0.351403	0.031309	0.271597	0.420013	0.452387	0.0341184	0.665938	1.85527	2.113	1.10628	1.10167	-3.76194	-0.60036	-0.659162	-1.60466	-0.94998	0.252174	-0.0992095	0.310771	-1.91075	2.52603	-0.953336	-0.0386744	1.01921	-1.27877	-0.731654	0.921472	-1.24537	-0.573895	-0.331129	-0.18862	0.830957	-1.04477	0.155694	2.89671	-1.28177	0.85737	-0.530183	2.78593	-0.667553	0.218119	0.737323	-0.199106	-1.0237	-1.87688	2.187	-2.20148	-0.154784	-1.65975	0.520665	0.869945	-0.0714736	0.228876	-1.30676	-0.508893	1.73659	-3.08903	-0.228616	-0.564101	0.977105	1.37041	0.59254	-1.2204	1.35829	1.858	0.137192	-1.82087	0.00906856	-0.762455	-0.475264	1.48292	2.50362	-1.70944	-2.22981	0.509645	-0.809565	-0.699173	1.27478	0.415421	-0.946561	-0.0969694	-1.532330e+002	-1.384604e+003	-1.537837e+003
39600	0.823489	3.47316	-1.56548	1.76926	1.77864	3.14465	-2.93239	0.361619	0.40732	0.280259	0.42467	0.329155	0.351513	0.608757	2.38982	2.27235	1.10517	1.10639	-1.96826	-0.065825	-1.18513	-0.829668	-0.622908	-0.836485	0.461695	0.246662	-0.822181	2.15181	-1.18852	1.64104	-0.262864	0.535002	-0.371007	-0.097012	-1.26445	0.0465189	-0.571315	-0.984192	1.40314	-0.0782738	-0.784819	2.59146	-1.01158	1.85491	0.513368	2.95518	-0.296464	-0.130732	0.379188	0.23579	0.121613	0.995068	2.66875	-0.920884	1.32968	-1.71364	1.1538	0.794056	1.26493	0.165951	-0.615659	1.45009	1.46993	-2.21433	-1.03572	0.464802	1.69751	2.01819	-0.252617	-1.56616	0.670139	2.08284	0.382244	-0.915545	-0.338999	0.149617	-0.243376	1.51142	0.929225	0.135339	-1.50522	-0.59707	-0.788903	-0.519576	-0.0298384	0.530342	0.0941536	-0.517384	-1.409133e+002	-1.409911e+003	-1.550825e+003
39650	0.823495	1.95465	-1.45805	1.70445	1.40138	2.77908	-2.90449	0.537284	0.133211	0.289381	0.551314	0.246678	0.106987	0.638615	2.08906	1.87552	1.10363	1.11821	-2.51232	-0.49135	-1.65304	-1.5819	-0.709494	-0.909508	0.884092	0.595151	-1.29091	1.91686	-0.324471	-0.779847	-1.29746	-0.553221	-0.191152	0.543884	-1.68479	-0.192473	-1.23144	0.343919	1.35313	0.0670171	-1.13007	2.2167	-0.0790795	0.711874	2.44958	2.89073	-0.410619	0.578076	0.173821	-0.000773659	0.986383	-0.877114	2.58574	-0.805428	-0.563464	-2.09677	0.872107	1.8626	0.631833	0.465363	-1.00575	-0.686207	1.12355	-2.43589	-0.415851	0.74608	1.32015	1.60596	-0.753044	-1.77637	1.55703	0.434138	-0.00506969	-1.47366	0.624059	-1.46288	-0.823661	1.81006	0.61553	1.46887	-1.50466	0.197919	2.13023	-1.44827	0.83026	2.06488	0.717346	0.615808	-1.496281e+002	-1.391779e+003	-1.541408e+003
39700	0.628194	3.14004	-1.46939	1.56583	1.85571	3.71929	-2.66618	0.53052	0.229619	0.286118	0.538464	0.244938	0.101696	0.716493	2.00946	1.82534	1.10097	1.11893	-3.07709	0.533696	-0.672284	-1.56672	-1.93348	-1.38882	-0.0994162	1.07323	1.24042	1.50696	-0.0205955	-0.300145	-0.0249767	1.28905	-0.891044	0.702037	-1.43678	-0.61379	1.25734	0.234855	0.891699	0.200814	1.50868	2.28397	-0.717458	1.20137	0.267079	2.03542	0.119688	-0.927029	0.177549	0.646014	-1.48307	-1.56273	1.83921	-1.14254	2.3209	-1.97377	0.736309	-0.0584786	0.867965	0.0177287	-0.560688	-0.624066	1.50859	-1.79479	-1.02127	-0.666752	0.153512	1.6071	1.05248	-1.83533	1.2104	-0.493759	1.34621	-1.91169	0.380638	-1.50488	-0.491672	1.82849	-0.423107	0.0975099	-2.37064	0.0914251	0.4045	-1.45187	0.624604	0.897881	0.299728	0.138791	-1.474225e+002	-1.397695e+003	-1.545118e+003
39750	0.569027	3.84072	-1.50978	1.44645	1.63687	3.19698	-2.59585	0.459927	0.175025	0.305104	0.57219	0.359686	0.576544	0.627916	2.19216	1.84271	1.10087	1.10872	-2.97343	-0.448689	-1.00268	-1.15782	1.05897	-0.138166	0.237928	1.47088	0.670981	1.81268	0.225655	0.721531	0.407566	-0.120916	-1.39648	0.163317	-1.46166	-1.07259	-2.14134	-1.85342	0.846111	1.35849	1.84153	2.17763	1.04918	0.0562715	1.04114	2.32025	0.0563094	-0.957471	0.497623	0.619818	0.134532	-0.576763	2.04011	-1.18125	0.331214	-1.66425	0.76489	1.10141	-0.080043	-0.0838218	-0.30215	-0.819887	1.216	-1.40611	-1.07325	1.88949	0.521358	1.70003	0.107494	-1.57789	1.34306	1.34759	1.22177	-1.08894	0.314392	0.240443	-0.53249	1.71248	2.07042	-0.604601	-1.68872	-0.137412	0.314639	-0.869661	0.411382	1.26056	-1.75102	-0.719885	-1.486106e+002	-1.391290e+003	-1.539901e+003
39800	0.728806	3.64162	-1.53011	1.49128	1.29834	1.96666	-2.76912	0.631444	0.203814	0.347765	0.488673	0.434677	0.0707894	0.668005	2.00376	2.04346	1.11105	1.10701	-2.28819	1.06371	-0.893082	-1.75142	-0.611214	-0.342236	0.0183362	1.09459	2.14173	1.59926	0.199383	-0.682301	2.14961	0.0739131	-1.10785	-0.740763	-1.22747	-1.14654	-0.512395	2.39224	0.899796	0.944686	-1.49524	1.89534	0.353806	0.377466	-0.651633	2.17782	-0.319912	0.567847	0.280127	0.249053	-0.57812	-0.796063	2.14951	-1.50115	1.02157	-1.53949	0.14346	0.562	0.0417391	0.431859	0.129394	-1.01741	1.07576	-1.4427	-1.04585	1.56598	1.11998	2.37881	-0.889147	-1.0913	1.66481	0.795632	-0.688007	-3.15064	-0.18097	0.817993	-0.237328	1.47113	1.15899	-0.13539	-2.54087	-0.292797	0.521129	-0.822673	0.312931	0.471788	0.364558	-0.212892	-1.471308e+002	-1.402638e+003	-1.549769e+003
39850	0.612989	3.87271	-1.47525	1.41673	1.64218	2.79907	-2.83309	0.531275	0.42197	0.350636	0.429199	0.461683	0.310251	0.809792	1.98131	1.8412	1.11464	1.11594	-2.33894	0.974205	-1.07006	-1.5018	-0.685462	-0.138919	0.348772	0.883643	-0.662989	1.53908	0.1893	0.943976	0.238431	-0.0781569	-0.846825	-0.71268	-1.32649	-0.929949	-1.89316	-2.17915	0.988221	0.184188	-0.456054	2.41691	0.786378	-0.140051	1.17013	2.1317	-0.250645	0.405325	0.0986365	0.665559	-1.18419	-0.714808	1.82986	-1.48681	-1.42159	-1.6226	0.746496	0.97457	-0.307643	0.326976	-0.164263	0.560894	0.722264	-1.93098	-0.567531	0.740414	1.29159	2.10724	0.855831	-1.2558	1.21712	2.32145	0.310935	-2.4271	-0.292853	-0.233371	-0.623817	1.61441	1.38993	0.466984	-0.866236	-0.118533	0.685276	-0.978584	0.892677	0.896083	0.31487	-0.221795	-1.458963e+002	-1.391689e+003	-1.537585e+003
39900	0.701203	5.54652	-1.52843	1.41235	1.7316	2.80155	-2.78335	0.476235	0.254734	0.348204	0.493567	0.355519	0.109697	0.700231	1.95801	2.06325	1.10673	1.11158	-1.99462	-1.08476	-1.08733	-0.598027	0.461176	0.705007	-0.444314	0.277489	-0.540922	1.74615	-0.525448	-0.370511	-1.11376	-0.026974	-1.58457	-0.175135	-1.1037	-1.19531	-0.110298	-0.593852	1.17127	0.550952	0.0284749	2.11177	0.561053	1.92466	0.908457	1.63624	-0.571212	0.1727	0.388213	0.438752	-0.304454	-1.70151	1.94318	-1.94526	0.618093	-1.7215	0.16723	0.172725	-0.491462	0.411151	-1.2498	0.866681	0.83243	-2.33047	0.0329915	0.896573	0.913629	1.3604	-0.104963	-1.21272	1.23038	0.76046	-1.60351	-1.91229	-0.0649743	0.611562	-0.494821	1.76259	-0.124664	-0.735864	-1.36566	0.108998	-0.176611	-0.836176	1.12778	0.409885	-0.29132	0.0176999	-1.351845e+002	-1.405305e+003	-1.540489e+003
39950	0.726432	3.73738	-1.52126	1.44006	2.81077	3.23626	-2.88671	0.677369	0.281529	0.359746	0.461903	0.296678	0.275688	0.681674	1.84554	1.87302	1.1004	1.12335	-1.88965	2.13211	-0.660966	-1.05507	-2.36501	0.896873	0.18529	0.0278808	0.631102	1.84522	-0.419346	1.83041	-0.814223	-0.743212	-1.18412	0.298125	-1.09644	-1.38551	-0.27155	-0.579753	1.24727	0.493392	1.18219	1.80557	0.452491	1.71244	1.31124	2.23246	-0.295404	1.49815	0.15588	0.453411	-0.869279	0.281145	2.45018	-1.42054	-0.851135	-1.56467	0.291737	-0.0596969	0.468083	0.161294	-0.958842	0.471478	1.2861	-2.24542	-0.783739	0.00793013	1.15983	1.56382	-2.38321	-1.16475	2.71844	0.819265	-0.614327	-1.13279	-0.287788	-0.583887	-0.339658	1.49629	-1.6567	0.0747248	-2.15398	-0.0948592	-1.69644	-0.738422	1.07637	-0.406318	-0.745022	0.273326	-1.514288e+002	-1.390376e+003	-1.541805e+003
40000	0.71769	5.5034	-1.53877	1.63326	1.54959	3.45668	-2.8693	0.585214	0.354973	0.332039	0.436288	0.41735	0.145465	0.589647	2.0944	1.94077	1.10816	1.10696	-2.10272	0.924047	-1.06982	-1.94863	-1.04751	1.07383	0.398291	-0.2847	1.62441	1.93963	-1.40625	0.539707	-1.02692	-0.260914	-0.99058	-0.899916	-1.20233	-0.948588	-0.337722	1.04274	1.45608	0.102386	-0.0739096	2.24501	-0.254533	1.26988	-0.587617	2.64137	-0.557159	-0.301245	0.383361	-0.148274	0.940255	0.771922	2.64257	-1.18982	0.229581	-1.45185	0.567394	-0.866119	1.3072	0.344082	-1.20684	-1.41639	1.01505	-3.17673	0.16253	1.9323	1.65274	0.771809	0.446787	-1.13973	1.38994	0.0370183	1.03764	-2.30738	-0.313941	-0.60418	-0.467819	1.15146	-0.115241	-1.62738	-1.52848	0.256384	-0.253911	-0.758201	1.18703	1.14762	-0.674238	-0.143733	-1.488543e+002	-1.387017e+003	-1.535871e+003
40050	0.66818	3.09392	-1.5147	1.68385	1.76058	2.98521	-2.52504	0.555873	0.273716	0.396181	0.507223	0.414239	0.320434	0.520636	1.91555	1.91349	1.1019	1.1032	-2.15719	0.058624	-0.718199	-1.29573	-1.87635	0.204725	0.100115	-0.32568	-1.42208	1.52929	-1.41746	0.348654	0.809313	-1.16381	-0.652681	0.786361	-0.967059	-0.553711	-0.877675	-2.6633	0.714726	-0.0516975	-0.558683	1.89242	-0.610791	0.0901663	-1.47329	2.73649	-0.37617	1.21712	0.174246	-0.734041	1.40424	0.497498	2.30574	-0.813886	0.159033	-1.39792	0.600165	-0.0228547	-1.28432	-0.334671	-0.624806	0.438099	1.18921	-1.86727	0.866115	0.446959	1.10451	1.9197	-0.997979	-1.07738	1.82868	0.886699	0.735505	-4.05463	0.431406	1.28439	-0.467424	1.62002	0.671204	-0.240915	-2.49906	0.538391	-1.26862	-0.651125	1.1569	-0.177957	0.916683	-0.697541	-1.497416e+002	-1.390762e+003	-1.540504e+003
40100	0.457876	3.2476	-1.54433	1.75494	1.63454	2.88926	-2.78285	0.477596	0.0825818	0.394396	0.519602	0.104172	0.237387	0.64631	2.09148	2.04239	1.11619	1.12966	-2.7756	-0.29093	-0.786046	-2.50485	0.679374	-0.445146	0.016762	0.269408	0.242789	1.79319	-1.47892	-0.407475	1.42449	-1.20086	-0.587366	-0.97196	-0.985957	-1.16989	0.562653	2.10136	0.776466	0.838524	-0.614708	1.92026	-0.197336	0.0207886	0.228017	1.78615	-0.317767	-2.05357	0.325964	-0.305487	0.704124	1.63313	2.43837	-1.75067	-0.668067	-1.41993	-0.60817	-0.142613	-2.30969	0.0137259	-0.0892734	0.761793	1.14927	-1.91943	2.13602	1.27389	1.63361	2.09824	-0.0361983	-1.08067	1.14966	0.873259	0.537325	-2.19615	0.548693	0.236802	-0.346168	1.31754	-0.819645	0.930032	-0.877054	0.908894	0.740534	-0.639772	0.567255	0.72161	-1.31883	-0.0196316	-1.440530e+002	-1.404362e+003	-1.548416e+003
40150	0.472352	3.80532	-1.54761	1.66679	2.48375	3.63016	-2.66135	0.457132	0.0177397	0.376684	0.512399	0.104643	0.12828	0.544652	1.96693	1.81581	1.1001	1.11104	-3.28089	0.391629	-0.594586	-2.2213	0.506493	-0.140372	-0.567388	0.334988	-0.0455061	1.51515	-1.4145	0.677138	-1.08344	-0.0263756	-0.595722	0.548717	-0.933596	-0.906109	0.0781327	0.099776	0.945864	0.536171	0.0759605	1.9779	-0.448844	-1.28165	-0.438814	2.56108	-0.845955	-1.18083	0.518641	-0.790655	-0.158962	-0.291043	2.26578	-1.67372	-0.0659176	-1.29522	-0.247428	-0.513285	0.666333	-0.247909	-0.214544	-1.95062	1.10828	-2.14274	0.114702	0.202646	1.51716	1.29725	1.49339	-1.00495	0.87574	0.732939	0.160447	-2.50908	0.607766	1.20732	-0.287015	1.34524	1.50103	0.43791	-2.09958	0.959604	1.10638	-0.708896	0.75703	0.405314	-0.00436065	-0.6315	-1.377774e+002	-1.384467e+003	-1.522245e+003
40200	0.424542	4.87539	-1.60416	1.79458	1.97562	3.11487	-2.5949	0.466432	0.143125	0.352332	0.547353	0.00624142	0.0667657	0.654388	1.82487	2.04212	1.10598	1.11055	-3.37042	0.353203	-0.243703	-2.57519	1.71439	0.604932	-1.10303	0.770451	0.321257	1.94871	-1.23189	-0.417733	0.200522	-0.417283	-0.65191	0.710432	-0.755954	-1.11219	0.285614	2.17131	0.516583	1.46038	-0.0445752	2.25687	0.227293	0.471479	0.0796804	2.42844	0.457347	-0.077592	0.536101	0.047375	-0.238197	-0.168475	1.8377	-1.19986	-0.67137	-1.28728	-0.0705884	0.917772	-0.736948	-0.217171	-0.200723	1.27444	1.26159	-2.26777	-0.137164	-0.338142	0.908191	2.05795	-0.202961	-0.809569	1.00519	-0.535734	1.19642	-3.22202	-0.402194	0.190159	-0.0713289	0.179566	0.207261	0.747177	-1.8867	1.30129	0.0525965	-0.583075	0.766112	-0.702246	-0.499176	-0.49162	-1.413872e+002	-1.387034e+003	-1.528421e+003
40250	0.490436	3.03076	-1.57134	1.83333	2.24855	3.32211	-2.36468	0.48417	0.205641	0.372724	0.610489	0.04855	0.0563752	0.614805	2.25105	1.97143	1.10346	1.10893	-3.43263	0.259805	-0.521185	-2.42841	-0.186633	-0.618579	-0.306525	0.955241	-0.481029	1.64638	-1.04991	-0.0690924	-0.0605298	-1.29046	-0.549656	-1.19882	-0.99553	-1.17959	-0.950547	-0.0321765	0.773837	0.717605	-0.370326	2.33917	-0.254085	1.97314	1.33044	2.03816	-0.883564	0.600548	0.497375	-0.739534	-0.952457	0.317603	1.86853	-1.85701	0.895669	-1.20382	-0.592822	-0.0590709	1.09685	-0.409397	-0.0437072	-2.17944	1.17629	-1.93563	0.786469	1.75572	-1.59378	2.07461	-1.60561	-1.12181	0.591949	-1.44626	-0.166925	-2.01506	0.796419	-0.897577	-0.314368	1.0184	-1.03669	0.56653	-2.5682	0.989884	-0.704922	-0.528103	0.570311	-1.57839	-1.47496	-1.13774	-1.490039e+002	-1.393553e+003	-1.542557e+003
40300	0.439285	3.85528	-1.59661	1.82185	1.94184	2.85538	-2.57473	0.43234	0.120918	0.376425	0.604898	0.0754193	0.103261	0.635582	1.7566	2.00048	1.10124	1.10228	-2.72518	-0.0840321	-1.03105	-2.29282	-2.15301	0.44266	0.568121	0.43376	1.49799	1.84776	-1.29378	-0.828461	-1.22383	-0.660112	-0.180078	-1.92932	-0.786567	-0.737544	-1.06681	-0.512591	0.62271	1.49996	0.242436	1.8852	-0.225861	-0.303792	0.404369	2.18722	-0.201656	-1.02986	0.238871	-0.70357	1.11789	0.0985205	1.97057	-1.38588	0.305521	-1.09948	-0.154534	1.13278	1.22691	-0.0735568	-0.370547	-0.883685	1.34851	-2.05706	-0.921008	1.61308	1.30178	2.59545	-0.419771	-1.07969	1.03784	-0.232311	0.249822	-2.07791	0.600794	-0.711356	-0.304451	0.896986	-0.947278	0.43289	-1.2531	0.928855	0.0362675	-0.482291	0.469324	1.0394	-0.578567	-0.2415	-1.392770e+002	-1.399352e+003	-1.538629e+003
40350	0.418197	4.78585	-1.51117	1.7332	2.37878	3.0908	-2.66206	0.384241	0.272867	0.447386	0.411978	0.257295	0.0560619	0.64499	2.10782	1.9385	1.10043	1.10199	-3.20221	0.750376	-0.417611	-2.26758	-1.99519	-1.54436	-0.189503	0.866702	-1.79584	1.24127	-1.70269	-0.601678	1.25362	0.463547	-0.522218	0.977368	-0.932096	-1.26412	1.17686	-0.262858	0.905133	1.5769	-0.0101534	1.82967	0.330472	-1.31587	1.76948	2.24399	-0.441731	-0.804818	0.359896	-0.368049	-0.493245	0.271013	1.9835	-1.4254	1.20881	-1.05776	0.28983	1.17754	-0.0518363	-0.0718629	0.683178	1.9949	1.01851	-1.96031	-0.0367116	-1.4155	0.413756	2.27683	-0.223002	-1.05031	1.07581	1.0871	0.881124	-2.30492	0.361361	-0.285951	-0.327563	1.19672	-0.130807	1.03805	-1.65708	0.155999	0.813298	-0.588697	0.120199	0.681803	-1.28885	-0.339087	-1.447626e+002	-1.386391e+003	-1.531154e+003
40400	0.534477	4.64838	-1.50522	1.61611	1.98657	3.56112	-2.57498	0.343476	0.384627	0.479133	0.477263	0.237614	0.270827	0.682131	1.92698	1.69168	1.10718	1.10578	-3.25915	-0.423105	-0.565728	-1.4934	0.82573	-1.02135	-0.36631	0.575179	0.645675	1.30477	-0.679998	0.656052	1.75957	0.130553	-2.20254	-0.375504	-0.776926	-1.71962	-0.26146	0.474069	0.819749	0.976971	0.204309	1.61421	0.0466415	-0.108866	-1.33436	2.27298	-0.441736	0.916003	0.170772	-0.135531	-0.0734907	0.0819469	1.97733	-1.86342	0.546649	-1.05209	0.535445	-0.919866	-0.597769	-0.198272	-0.12042	-0.738924	0.712057	-1.74719	-0.753163	-0.516254	0.719268	1.72125	-0.317953	-0.946391	1.18642	0.133517	0.201315	-2.27028	1.65579	-1.56102	-0.287413	2.12753	0.0760785	-1.4921	-1.70015	0.173423	0.452879	-0.648743	0.562384	1.69679	-0.166196	-0.206127	-1.411158e+002	-1.390328e+003	-1.531444e+003
40450	0.523386	5.0398	-1.47006	1.45098	2.04476	3.47025	-2.29337	0.42827	0.208358	0.44314	0.419533	0.298384	0.439122	0.644321	1.95067	1.81922	1.10396	1.11807	-2.77116	0.856689	-0.789961	-2.06552	0.725712	0.56897	-1.07186	0.107799	0.0991345	1.17181	-1.25635	0.0138936	0.875152	-0.48688	-1.30175	0.716706	-1.09785	-1.3829	0.114272	0.374164	0.243807	-0.199249	-0.102751	1.71874	-0.0475616	1.02773	0.215837	1.86951	0.13675	-0.846463	0.16618	0.889941	-2.09065	0.694439	1.50859	-1.00995	-0.0440909	-1.16695	1.38743	-0.422899	0.419707	-0.515018	-0.659061	1.65399	0.777622	-2.30074	-0.785598	-0.341348	0.771906	1.64968	-0.556787	-1.07746	1.46861	2.49261	-1.04162	-2.62828	-0.259251	-0.465058	-0.59515	1.29455	0.575064	-0.172146	-1.84669	0.587618	0.0467989	-0.661158	1.25956	1.06534	-1.19254	-1.10167	-1.417098e+002	-1.384105e+003	-1.525814e+003
40500	0.493833	3.04937	-1.47937	1.59292	1.82798	3.86307	-2.05753	0.344412	0.247318	0.462089	0.362539	0.416239	0.00248705	0.72711	2.02642	1.97299	1.10692	1.10316	-2.23372	-0.124921	-0.592247	-1.07717	-0.816565	1.76945	-1.04256	0.886788	0.658186	1.11855	-1.50896	-0.0871255	1.3273	-0.65739	-0.847806	-0.91388	-0.953233	-1.07186	-0.733238	0.366873	-0.0700264	0.168547	0.290252	1.50806	-1.33116	1.973	0.0908089	1.76422	-0.348697	-0.286061	0.0511807	-0.355881	-0.137062	0.389706	1.14797	-1.1397	-0.133083	-1.19195	0.984007	-0.776846	-0.16941	-0.787156	-0.0151404	-0.119217	0.632904	-2.25797	-1.94467	-0.331369	0.204865	1.41429	-0.22166	-0.904693	1.19833	1.33637	-1.56545	-3.12104	0.0162935	-0.800777	-0.335713	1.45557	1.83746	-0.779274	-2.27473	0.665128	0.697502	-0.670031	1.18842	1.17943	-0.13049	-1.04773	-1.379119e+002	-1.388559e+003	-1.526471e+003
40550	0.423896	5.16128	-1.52619	1.40335	2.39896	2.28305	-2.24617	0.443104	0.00516098	0.413192	0.494834	0.159084	0.145947	0.741857	1.97607	1.83261	1.10131	1.10527	-2.97638	-0.818049	-0.732983	-1.61285	-1.87356	-0.154509	-0.763856	0.564898	0.965546	 1.58	-0.623382	1.39972	1.00557	0.0612428	-0.499205	1.78934	-0.865147	-0.42068	-0.710842	0.149623	-0.0878917	0.508411	-1.08951	1.57236	-0.0849435	0.592896	-0.394691	1.86748	-0.178519	1.41506	0.30581	0.202193	-1.41764	-0.173707	1.22265	-0.786905	1.48459	-1.10837	1.31728	-0.741429	0.421783	-0.562399	-0.473527	0.416091	1.11822	-2.33117	-0.21461	0.0485783	-0.615663	2.34841	0.697163	-1.1113	1.6612	0.196684	0.282106	-2.56295	0.190481	0.356295	-0.450016	1.44515	0.782856	-0.510622	-2.01218	0.490065	-0.733175	-0.698403	0.960791	0.439571	0.212386	-0.781989	-1.368205e+002	-1.389410e+003	-1.526230e+003
40600	0.293327	3.27976	-1.54817	1.38003	1.99863	2.82183	-2.53208	0.55652	0.0924387	0.30938	0.402582	0.368842	0.199475	0.575642	1.85356	1.73546	1.10574	1.11352	-1.93206	0.84824	-0.809786	-1.70617	-0.698826	0.796224	-0.458086	1.61952	0.767695	1.95024	0.355942	-0.560729	1.06352	0.778475	-0.765783	0.752411	-1.101	-1.26675	-1.99638	-0.579738	0.870712	0.302227	-1.78523	2.57365	-0.232471	0.411123	0.763235	2.71623	0.156781	1.05868	0.675049	0.598999	-1.31192	0.222637	2.10768	-0.91693	0.619991	-1.40133	0.69857	-0.394325	-0.881183	-0.637885	-0.217781	1.65935	1.53225	-2.36243	-1.29366	0.0969337	1.11823	1.62374	0.0777386	-1.38563	0.744972	1.39845	0.65854	-2.37225	0.705177	-0.545736	-0.393829	2.54638	1.01561	-0.528598	-1.02928	0.997399	2.9791	-0.761702	1.85875	0.652645	-0.375794	-0.932387	-1.470122e+002	-1.389988e+003	-1.537000e+003
